,AGE,GENDER,DOMAIN,PHD,YEARSEXP,UNIVERSITY,UOC_POSITION,OTHER_POSITION,OTHERSTATUS,USERWIKI,PU1,PU2,PU3,PEU1,PEU2,PEU3,ENJ1,ENJ2,QU1,QU2,QU3,QU4,QU5,VIS1,VIS2,VIS3,IM1,IM2,IM3,SA1,SA2,SA3,USE1,USE2,USE3,USE4,USE5,PF1,PF2,PF3,JR1,JR2,BI1,BI2,INC1,INC2,INC3,INC4,EXP1,EXP2,EXP3,EXP4,EXP5
603,40,1,6.0,1,13.0,1,6.0,1.0,2.0,0.0,3.0,3.0,3.0,4.0,4.0,,4.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,,2.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0
605,34,1,6.0,1,10.0,1,6.0,1.0,7.0,0.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0
606,39,1,1.0,1,6.0,1,6.0,1.0,4.0,0.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,5.0,5.0,4.0,4.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,2.0,2.0
607,49,1,1.0,0,5.0,1,6.0,2.0,,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,5.0,,3.0,3.0,3.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0
608,36,1,6.0,0,3.0,1,6.0,2.0,,0.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0
609,51,1,6.0,0,8.0,1,6.0,2.0,,0.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,1.0,3.0,3.0,1.0,2.0
610,32,1,3.0,1,10.0,1,6.0,1.0,5.0,0.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,1.0,2.0,3.0,1.0,4.0,5.0,4.0,1.0,5.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,1.0,3.0
611,50,1,6.0,0,10.0,1,6.0,2.0,,0.0,4.0,3.0,4.0,5.0,5.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,1.0,2.0,4.0,3.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,5.0,2.0,2.0
612,43,1,3.0,0,11.0,1,6.0,2.0,,0.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,3.0,3.0,2.0,5.0,3.0,3.0,2.0,1.0,1.0,4.0,1.0,5.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,5.0,4.0,5.0,5.0,2.0,4.0,4.0,1.0,1.0
614,40,1,6.0,0,10.0,1,6.0,1.0,7.0,0.0,3.0,3.0,3.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0
615,37,1,3.0,1,12.0,1,6.0,1.0,7.0,0.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0
616,37,1,1.0,1,10.0,1,6.0,1.0,4.0,0.0,2.0,2.0,2.0,5.0,5.0,,3.0,3.0,2.0,5.0,3.0,3.0,2.0,,,1.0,2.0,3.0,2.0,5.0,5.0,5.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,1.0,4.0
617,52,1,5.0,1,9.0,1,6.0,2.0,,1.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0
618,43,1,6.0,1,10.0,1,6.0,2.0,,0.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,4.0,4.0,5.0,1.0,4.0,3.0,4.0,4.0,5.0,5.0,1.0,1.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,4.0
619,41,1,6.0,0,12.0,1,6.0,2.0,,0.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,4.0,5.0,5.0,1.0,4.0,3.0,,,3.0,4.0,5.0,1.0,1.0,4.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,3.0,,,,,
622,34,1,3.0,1,10.0,1,6.0,1.0,4.0,0.0,4.0,4.0,3.0,5.0,5.0,3.0,2.0,5.0,2.0,5.0,3.0,5.0,1.0,3.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,5.0,1.0,3.0,3.0,1.0,1.0
623,45,1,1.0,0,15.0,1,6.0,2.0,,0.0,3.0,3.0,3.0,5.0,5.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,2.0,2.0,3.0,2.0,4.0,4.0,5.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,2.0
624,49,1,3.0,0,18.0,1,6.0,1.0,7.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0
625,46,1,3.0,0,7.0,1,6.0,2.0,,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,2.0,1.0
626,33,1,6.0,0,4.0,1,6.0,2.0,,0.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,5.0,5.0,4.0,1.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
627,52,1,1.0,0,28.0,1,6.0,2.0,,0.0,2.0,2.0,3.0,4.0,4.0,3.0,5.0,5.0,3.0,3.0,2.0,4.0,3.0,,,3.0,1.0,5.0,,5.0,5.0,5.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,5.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,4.0,1.0,2.0
628,42,1,5.0,1,17.0,1,6.0,1.0,2.0,0.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0
632,39,1,3.0,0,3.0,1,6.0,2.0,,0.0,4.0,3.0,3.0,5.0,,3.0,4.0,4.0,2.0,3.0,3.0,5.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,5.0,5.0,5.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,4.0,2.0,3.0,3.0,1.0,1.0
633,38,1,6.0,0,8.0,1,6.0,2.0,,0.0,3.0,3.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,5.0,5.0,5.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,3.0
634,39,1,6.0,1,12.0,1,6.0,1.0,2.0,0.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,3.0,4.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0
636,40,1,6.0,0,3.0,1,6.0,2.0,,0.0,2.0,2.0,2.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,1.0,1.0
637,35,1,6.0,0,10.0,1,6.0,2.0,,0.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,1.0,3.0
639,41,1,6.0,1,10.0,1,6.0,1.0,4.0,0.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,,3.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0
640,24,1,5.0,1,,1,6.0,1.0,2.0,0.0,4.0,4.0,3.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,4.0,4.0,5.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,1.0,3.0
641,45,1,6.0,1,18.0,1,6.0,1.0,3.0,0.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,1.0,1.0
642,39,1,1.0,0,7.0,1,6.0,1.0,6.0,0.0,2.0,3.0,3.0,5.0,5.0,2.0,5.0,5.0,3.0,3.0,3.0,4.0,1.0,,,1.0,2.0,3.0,3.0,5.0,5.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,2.0,2.0,5.0,5.0,5.0,5.0,2.0,3.0,5.0,1.0,3.0
643,41,1,1.0,1,2.0,1,6.0,2.0,,1.0,3.0,3.0,4.0,5.0,5.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,2.0
644,41,1,1.0,0,6.0,1,6.0,2.0,,0.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,5.0,5.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0
645,42,1,6.0,0,6.0,1,6.0,2.0,,0.0,1.0,3.0,3.0,4.0,4.0,1.0,4.0,2.0,4.0,3.0,2.0,4.0,3.0,1.0,5.0,1.0,1.0,2.0,,5.0,5.0,5.0,1.0,1.0,2.0,2.0,5.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,5.0,2.0,4.0,2.0,4.0,4.0,1.0,5.0
646,31,1,4.0,0,1.0,1,6.0,2.0,,0.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0
647,43,1,1.0,1,20.0,1,6.0,1.0,2.0,0.0,2.0,3.0,3.0,5.0,3.0,4.0,1.0,5.0,2.0,4.0,2.0,5.0,4.0,5.0,2.0,1.0,1.0,2.0,1.0,5.0,5.0,5.0,1.0,2.0,1.0,1.0,2.0,5.0,3.0,5.0,5.0,5.0,1.0,1.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0
648,32,1,4.0,0,4.0,1,6.0,2.0,,0.0,2.0,3.0,2.0,5.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,,3.0,4.0,1.0,1.0
649,52,1,5.0,0,7.0,1,6.0,2.0,,0.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,,2.0,2.0,2.0,1.0,1.0
650,33,1,1.0,0,10.0,1,6.0,2.0,,1.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,2.0,1.0,3.0,2.0,5.0,5.0,5.0,2.0,1.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,4.0
651,45,1,6.0,1,20.0,1,6.0,1.0,,0.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,,4.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0
652,54,1,1.0,1,4.0,1,6.0,2.0,,0.0,1.0,1.0,2.0,5.0,3.0,5.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0
653,38,1,6.0,0,7.0,1,6.0,1.0,7.0,0.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,5.0,4.0
654,40,1,5.0,1,17.0,1,6.0,1.0,2.0,0.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0
655,37,1,6.0,1,6.0,1,6.0,1.0,7.0,0.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,4.0,5.0,5.0,3.0,3.0,3.0,2.0,3.0,1.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,1.0,2.0
656,39,1,6.0,0,10.0,1,6.0,2.0,,1.0,3.0,3.0,5.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,2.0,4.0
657,42,1,6.0,1,19.0,1,6.0,1.0,2.0,0.0,3.0,2.0,3.0,5.0,5.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0
658,36,1,6.0,1,12.0,1,6.0,1.0,4.0,0.0,2.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,1.0,1.0,4.0,1.0,2.0
659,39,1,6.0,1,12.0,1,6.0,1.0,6.0,0.0,2.0,3.0,3.0,4.0,3.0,,4.0,4.0,2.0,4.0,3.0,4.0,2.0,3.0,,1.0,2.0,4.0,3.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,5.0,4.0,3.0,3.0,5.0,4.0,3.0,3.0,2.0,3.0,4.0,1.0,1.0
661,42,1,1.0,0,14.0,1,6.0,2.0,,0.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,,,1.0,3.0,4.0,,4.0,5.0,5.0,3.0,1.0,,,3.0,2.0,4.0,,4.0,,3.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,1.0,1.0
662,48,1,5.0,0,6.0,1,6.0,2.0,,0.0,3.0,2.0,3.0,5.0,5.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,4.0,3.0,3.0,5.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,2.0
663,42,1,5.0,0,3.0,1,6.0,2.0,,0.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,2.0,2.0,5.0,2.0,5.0,5.0,5.0,1.0,1.0,2.0,2.0,3.0,2.0,4.0,1.0,5.0,5.0,4.0,3.0,5.0,3.0,4.0,5.0,1.0,4.0,5.0,1.0,1.0
664,36,1,1.0,0,4.0,1,6.0,2.0,,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,1.0,2.0,4.0,2.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0
667,56,1,6.0,0,8.0,1,6.0,1.0,7.0,0.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,,2.0,4.0,1.0,2.0
668,37,1,3.0,0,8.0,1,6.0,2.0,,0.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0
669,39,1,5.0,0,,1,6.0,2.0,,1.0,4.0,2.0,2.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,5.0,2.0,3.0,3.0,1.0,1.0,4.0,2.0,4.0,5.0,5.0,1.0,1.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,,2.0,2.0,5.0,5.0,5.0,5.0,1.0,3.0,4.0,1.0,2.0
670,45,1,6.0,0,15.0,1,6.0,1.0,7.0,0.0,2.0,1.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,2.0,3.0,2.0,1.0,1.0
671,31,1,5.0,0,4.0,1,6.0,2.0,,0.0,3.0,4.0,5.0,5.0,5.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,4.0,5.0,5.0,5.0,2.0,1.0,4.0,5.0,2.0,2.0,5.0,4.0,4.0,2.0,3.0,3.0,,,,,5.0,5.0,5.0,1.0,1.0
674,45,1,1.0,0,3.0,1,6.0,2.0,,0.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,5.0,2.0,2.0,4.0,3.0,5.0,5.0,5.0,2.0,,2.0,2.0,2.0,4.0,5.0,1.0,5.0,3.0,2.0,2.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,4.0
675,48,1,6.0,1,23.0,1,6.0,1.0,2.0,0.0,2.0,3.0,2.0,5.0,4.0,3.0,1.0,3.0,4.0,4.0,4.0,5.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,5.0,5.0,5.0,1.0,3.0,4.0,1.0,1.0
676,38,1,6.0,1,12.0,1,6.0,1.0,4.0,0.0,4.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,5.0,4.0,5.0,1.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,1.0,2.0
677,32,1,1.0,0,6.0,1,6.0,1.0,4.0,0.0,4.0,4.0,5.0,5.0,5.0,,3.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,1.0,1.0,,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,2.0,2.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,1.0,5.0
678,30,1,1.0,1,4.0,1,6.0,2.0,,0.0,3.0,3.0,4.0,5.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,1.0,1.0
679,28,1,1.0,0,2.0,1,6.0,2.0,,0.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,,,,,,,,,3.0,4.0,4.0,2.0,1.0
680,33,1,6.0,0,6.0,1,6.0,2.0,,1.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,5.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,2.0
681,39,1,6.0,0,1.0,1,6.0,2.0,,1.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,2.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0
683,50,1,1.0,1,27.0,1,6.0,1.0,2.0,0.0,2.0,2.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,5.0,5.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,4.0,3.0,2.0,2.0,5.0,5.0,5.0,5.0,,2.0,4.0,1.0,1.0
684,38,1,3.0,0,7.0,1,6.0,2.0,,0.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,2.0,3.0,2.0,3.0,4.0,5.0,4.0,1.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,2.0,5.0,3.0,3.0,4.0,2.0,1.0,4.0
685,42,1,4.0,1,20.0,1,6.0,1.0,2.0,0.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,4.0,3.0,4.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0
